Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
1.423,6308,60.000,58.000,15.630,N/A,0.000,42.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1.928,6308,60.000,58.000,15.630,N/A,0.000,42.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.434,6308,60.000,58.000,15.775,N/A,0.000,42.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2.939,6308,60.000,58.000,15.775,N/A,0.000,42.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.444,6308,59.000,57.000,15.795,N/A,10.000,42.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3.949,6308,59.000,57.000,15.795,N/A,10.000,42.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.454,6308,59.000,29.000,15.820,N/A,5.000,45.000,60.000,1920.000,6000.000,1.031,1565.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4.959,6308,59.000,29.000,15.820,N/A,5.000,45.000,60.000,1920.000,6000.000,1.031,1565.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.464,6308,59.000,29.000,15.752,N/A,8.000,44.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5.969,6308,59.000,29.000,15.752,N/A,8.000,44.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.474,6308,59.000,57.000,15.810,N/A,8.000,44.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6.979,6308,59.000,57.000,15.810,N/A,8.000,44.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.484,6308,59.000,58.000,15.668,N/A,7.000,44.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
7.989,6308,59.000,58.000,15.668,N/A,7.000,44.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.493,6308,59.000,58.000,15.979,N/A,7.000,46.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8.999,6308,59.000,58.000,15.979,N/A,7.000,46.000,60.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
9.504,6308,60.000,57.000,15.693,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1569.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.009,6308,60.000,57.000,15.693,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1569.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10.514,6308,60.000,56.000,14.861,N/A,6.000,48.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.019,6308,60.000,56.000,14.861,N/A,6.000,48.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.524,6308,59.000,55.000,15.731,N/A,10.000,44.000,59.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
11.928,6308,59.000,55.000,15.731,N/A,10.000,44.000,59.000,1920.000,6000.000,1.031,1567.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.433,6308,59.000,56.000,15.977,N/A,10.000,43.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
12.938,6308,59.000,56.000,15.977,N/A,10.000,43.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.443,6308,60.000,57.000,15.319,N/A,6.000,47.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
13.948,6308,60.000,57.000,15.319,N/A,6.000,47.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.453,6308,60.000,57.000,15.805,N/A,4.000,46.000,60.000,1920.000,6000.000,1.031,1569.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.959,6308,60.000,57.000,15.805,N/A,4.000,46.000,60.000,1920.000,6000.000,1.031,1569.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.464,6308,60.000,57.000,15.618,N/A,11.000,45.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.968,6308,60.000,57.000,15.618,N/A,11.000,45.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.473,6308,59.000,56.000,15.524,N/A,6.000,46.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.978,6308,59.000,56.000,15.524,N/A,6.000,46.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.484,6308,60.000,56.000,15.913,N/A,7.000,45.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.989,6308,60.000,56.000,15.913,N/A,7.000,45.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.494,6308,60.000,57.000,15.815,N/A,11.000,43.000,60.000,1920.000,6000.000,1.031,1569.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.999,6308,60.000,57.000,15.815,N/A,11.000,43.000,60.000,1920.000,6000.000,1.031,1569.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.504,6308,60.000,57.000,15.871,N/A,7.000,45.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.009,6308,60.000,57.000,15.871,N/A,7.000,45.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.514,6308,59.000,57.000,15.528,N/A,6.000,45.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.019,6308,59.000,57.000,15.528,N/A,6.000,45.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.524,6308,60.000,57.000,15.793,N/A,7.000,46.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.029,6308,60.000,57.000,15.793,N/A,7.000,46.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.534,6308,60.000,57.000,15.728,N/A,9.000,43.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.040,6308,60.000,57.000,15.728,N/A,9.000,43.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.545,6308,59.000,57.000,15.859,N/A,12.000,44.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.050,6308,59.000,57.000,15.859,N/A,12.000,44.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.454,6308,59.000,57.000,15.813,N/A,7.000,44.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.959,6308,59.000,57.000,15.813,N/A,7.000,44.000,60.000,1920.000,6000.000,1.031,1571.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.464,6308,59.000,55.000,15.635,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.969,6308,59.000,55.000,15.635,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.474,6308,60.000,55.000,15.754,N/A,10.000,43.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.979,6308,60.000,55.000,15.754,N/A,10.000,43.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.484,6308,60.000,55.000,15.863,N/A,11.000,43.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.989,6308,60.000,55.000,15.863,N/A,11.000,43.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.494,6308,59.000,56.000,15.896,N/A,6.000,44.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.000,6308,59.000,56.000,15.896,N/A,6.000,44.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.504,6308,59.000,56.000,15.887,N/A,12.000,48.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.009,6308,59.000,56.000,15.887,N/A,12.000,48.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.515,6308,59.000,56.000,15.758,N/A,10.000,47.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.020,6308,59.000,56.000,15.758,N/A,10.000,47.000,60.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.525,6308,60.000,57.000,15.697,N/A,7.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.030,6308,60.000,57.000,15.697,N/A,7.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.535,6308,59.000,56.000,15.712,N/A,7.000,48.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.040,6308,59.000,56.000,15.712,N/A,7.000,48.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.545,6308,59.000,56.000,15.732,N/A,10.000,48.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.050,6308,59.000,56.000,15.732,N/A,10.000,48.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.555,6308,59.000,55.000,15.831,N/A,12.000,48.000,61.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.060,6308,59.000,55.000,15.831,N/A,12.000,48.000,61.000,1920.000,6000.000,1.031,1573.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.565,6308,59.000,55.000,15.818,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.069,6308,59.000,55.000,15.818,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.575,6308,60.000,55.000,15.858,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.079,6308,60.000,55.000,15.858,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.584,6308,60.000,55.000,15.861,N/A,8.000,47.000,60.000,1920.000,6000.000,1.031,1575.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.089,6308,60.000,55.000,15.861,N/A,8.000,47.000,60.000,1920.000,6000.000,1.031,1575.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
38.594,6308,60.000,55.000,15.581,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.099,6308,60.000,55.000,15.581,N/A,9.000,47.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
39.603,6308,59.000,56.000,15.894,N/A,15.000,44.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.007,6308,59.000,56.000,15.894,N/A,15.000,44.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
40.512,6308,59.000,56.000,15.665,N/A,9.000,44.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.017,6308,59.000,56.000,15.665,N/A,9.000,44.000,60.000,1920.000,6000.000,1.031,1578.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
41.522,6308,60.000,56.000,16.092,N/A,10.000,44.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
42.027,6308,60.000,56.000,16.092,N/A,10.000,44.000,60.000,1920.000,6000.000,1.031,1576.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
